Ticker,Name,Exchange
82LVZ.AS,VIVEN12.93TL OPENZ,AMS
J251B.PA,APPLE/BNP WT 16,PAR
31759895.PA,,PAR
65724-OL.HK,HS#HKEX RC1609C,HKG
U481K.PA,,
67242.HK,JP_HSI  RC1612E,HKG
3094Z.PA,VALOU5.654TS OPENZ,PAR
039735.TW,,
Z561B.PA,,PAR
721028.TWO,,TWO
J644Z.PA,,
1010Z.BR,,BRU
Y445B.PA,CAC40/BNP P-WT 16,PAR
X049B.NX,,
63845-OL.HK,HS#BOCL RC1609A,HKG
4B75Z.PA,,
2041S.BR,,BRU
I00845.TI,FIBB/BANCA IMI 17,TLO
LB0MS7.BE,LBBW 14 ,BER
034018.TW,,
F350Z.PA,,
21301-OL.HK,GSFTA50@EC1610B,HKG
69034.HK,UB_HSI  RP1602M,HKG
4582T.PA,VALEO/UCB WT 16,PAR
L230C.AS,,AMS
2791S.PA,,
U114C.AS,AEX/CITI WT OPEN,AMS
089503.TW,,
4330T.PA,TECHP/UCB P-WT 16,PAR
6202C.PA,KER/CITI WT 16,PAR
WBCSSM-A,WESTPAC UBSJUN16I,ASX
31349322.VI,F3SDTE/RCB ZT,VIE
24307770.VI,SX5E/RCB 19 ZT,VIE
035870.TW,,
D110S.PA,,PAR
OZDQK.IS,,
7738H.AS,,AMS
041687.TW,,TAI
Y898G.AS,,
Q144C.AS,,AMS
M053B.PA,,PAR
71XQZ.BR,,BRU
7459T.PA,VEOLI/UCB WT OPEN,PAR
039919.TW,,
ELU7F-200NDS.ST,ELUXB/NORD WTS 17,STO
5699Z.LS,JMART/COBA P-WT 16,LIS
58B315.KS,,KSC
JPEU.AS,MSFX/ETFS FOREIGN,AMS
23909.HK,SGCP&CC@EC1608B,HKG
039649.TW,,
X446B.NX,,
036987.TW,,
X734B.PA,TALES/BNP WT 16,PAR
WBCQOA-A,WESTPAC MINI L,ASX
Q548C.AS,,AMS
99Y8Z.BR,,
G049Z.PA,,
A553B.PA,TALES/BNP P-WT 17,PAR
ADVA08C1607A.BK,,SET
6990C.PA,FTCOM/CITI P-WT 16,PAR
T295B.PA,EURUSD/BNP WT 16,PAR
J196C.AS,ASML/CITI P-WT OPEN,AMS
BULL-PREC-X3-N.ST,PREC/NORD ETN,STO
25820105.VI,,
GV30G.AS,OILCR30.25SPLOPENG,AMS
FX76B.AS,ARCMI/BNP WT OPEN,AMS
G209Z.PA,GMLTO/COBA WT OPEN,PAR
9438T.PA,CAC/UCB P-WT OPEN,PAR
31083111.VI,ROG/RCB P-OPT 17,VIE
WOWIO1-A,WOOLWORTHS CTWMY17RW,ASX
ES65G.PA,GOLD/ING WT OPEN,PAR
3C98Z.PA,ORCL/COBA CT,PAR
57AF93.KS,,
MINILVOLVAVA16.ST,VOLVB/MS WTS,STO
63265.HK,CS_HSI  RP1605T,HKG
X228B.PA,,PAR
G623S.PA,EDF/SG WT 16,PAR
B526N.AS,EURUSD/RBS PWT OPEN,AMS
GA69B.AS,,AMS
P688B.PA,,
8435S.PA,VIVEN/SG P-WT OPEN,PAR
J539Z.PA,,PAR
85BYZ.BR,,BRU
J359B.PA,,
G080Z.PA,MMB/COBA CT,PAR
X796B.PA,,PAR
3581C.PA,YAHOO/CITI P-WT 16,PAR
QBESSN-A,QBE INSUR. UBSJUN16I,ASX
07981P.TW,,
K952B.PA,RENAU/BNP WT 17,PAR
Q873C.AS,,AMS
19954.HK,MB-CTIH@EC1510A,HKG
2269C.PA,,
Y682G.AS,,
26469552.VI,DPW/RCB OPT 16,VIE
1764Z.PA,,PAR
57AG77.KS,,
H785B.PA,,PAR
75LZZ.BR,,BRU
5382Z.LS,,
T355C.AS,,AMS
RBC_18507.ST,,
Q220C.AS,,AMS
66002-OL.HK,JP#HSI  RP1512S,HKG
8914S.PA,,PAR
GLPSZ.LS,BASKET/COBA CT,LIS
ALLKOU-A,ARISTOCRAT MINI S,ASX
Y645B.PA,VINCI/BNP WT OPEN,PAR
043632.TW,,TAI
62231-OL.HK,BP#HSI  RC1611Y,HKG
08386P.TW,,
31352584.VI,SX5E/RCB 18 ZT,VIE
4B88Z.PA,,
G306Z.PA,,PAR
R064Z.PA,,
040122.TW,,
037400.TW,,
30752545.VI,,
Q255C.AS,,AMS
J296Z.PA,,PAR
9950T.PA,MICHL/UCB WT 16,PAR
SRIC42C1504A.BK,,
C783S.PA,,
7322G.AS,AEX/ING CT,AMS
VOL6B--85SHB.ST,,
08931P.TW,,TAI
HV0AYC.HM,ESX/UCB ZT,HAM
S12301.MI,,
584H42.KS,,
24351-OL.HK,JPSPDRG@EC1602A,HKG
Q107C.NX,,
V061Z.LS,,
63066.HK,JP_HSI  RC1610E,HKG
039244.TW,,
043551.TW,,TAI
X111B.PA,,PAR
38MLZ.BR,AA/COBA CT,BRU
1775Z.PA,,PAR
036116.TW,,
DL92G.AS,UMICORE/ING P-WT,AMS
X85028.TI,,TLO
ANZJOC-A,ANZ BANK IMINI,ASX
K376Z.BR,,
1942Z.PA,GLE/COBA CT,PAR
8892G.AS,RDSA/ING CT,AMS
8J28Z.PA,,PAR
03064X.TW,YUANTA SECURITIES C/W 16/06/16(,TAI
X562B.PA,SEB/BNP WT OPEN,PAR
DAX6B11250NDS.HE,,
31150067.VI,VIG/RCB OPT 17,VIE
Q806C.AS,,AMS
U867Z.BR,,BRU
Y970Z.LS,,LIS
043963.TW,,TAI
12CMZ.BR,,BRU
65585.HK,HS_AMCS3RC1612D,HKG
7625C.PA,EURUSD/CITI WT OPEN,PAR
28020295.VI,VOE/RCB 16 ZT,VIE
05529P.TW,,
039730.TW,,
58AH27.KS,,
037517.TW,,
J047Z.PA,,
R193C.AS,,AMS
21232-OL.HK,SC-CCHC@EC1701A,HKG
55XBZ.BR,,BRU
037808.TW,,TAI
77CNZ.AS,,AMS
08321P.TW,,
1679Z.PA,,
J523Z.BR,,BRU
54A320.KS,,
M071B.PA,,PAR
56MLZ.BR,,BRU
2964H.AS,,AMS
36V8Z.AS,,
FR53G.AS,,
C776S.PA,,
3G79Z.PA,,
Q860C.AS,,AMS
TLS7I-45SWE.ST,TLSN/SWED WTS 17,STO
K738Z.PA,UG/COBA CT,PAR
X48266.TI,SPGCCLP/BNPP ARBI19,TLO
5191WA.KL,,KLS
Q273C.AS,,
30875660.VI,F2LVOE/EBS ZT,VIE
041731.TW,,
3I93Z.PA,,
GH98B.AS,,AMS
3544T.PA,MSOFT/UCB WT 16,PAR
032447.TW,,
HD59B.AS,SP500 1889BL OPENB,AMS
Y828B.PA,,PAR
G945S.PA,,PAR
J446Z.PA,,
HF14G.AS,RDSA/ING WT OPEN,AMS
NCMKOF-A,,ASX
N33977.TI,XAG/BNP WT 17,TLO
J870S.PA,,PAR
D169S.PA,,PAR
034278.TW,,
A665S.PA,,PAR
043706.TW,,TAI
X699N.PA,AALBERTS/RBS WT,PAR
1681Z.PA,,PAR
X93485.TI,,TLO
4490C.PA,UBISF/CITI WT OPEN,PAR
037793.TW,,
K717Z.PA,CAC40/COBA WT 16,PAR
11125021.VI,,
8922S.PA,,PAR
V506B.PA,,
H844Z.PA,,
3566T.PA,,PAR
UI380M.MI,,
QANIYF-A.A,,
J424Z.BR,,BRU
58B309.KS,,KSC
9900C.PA,,PAR
L405Z.PA,AC/COBA WTS 16,PAR
L870C.AS,ASML/CITI P-WT OPEN,AMS
30409570.VI,RCB 22 ZT,VIE
0799C.PA,CAC40/CITI WT 16,PAR
94U8Z.AS,VISA  50.2TL OPENZ,AMS
S349S.PA,ILIAD/SG P-WT 16,PAR
ISIRJ.IS,,
UI024N.MI,"UCPST0,1SLP4A150916",MIL
X955B.PA,ESTX/BNP P-WT OPEN,PAR
033504.TW,,
21114.HK,SGCLIFE@EP1511C,HKG
62433.HK,BP_HSCEIRC1611P,HKG
1625Z.PA,,PAR
Y359B.PA,,
A847S.PA,,PAR
N552C.AS,SANOF/CITI WT OPEN,AMS
065123.KL,,KLS
J508Z.BR,,BRU
ABB6P-140NDS.ST,,
A0DG4P.DU,5.5 RBS JUNIOR,DUS
Q851C.AS,,AMS
UI671M.MI,"UCALIBAB0,01SLC80A141216",MIL
030964.TW,,
0722S.PA,,PAR
BA1175.MI,"BAREURUSDEXCAP1,1502QCE241017",MIL
SEB_1504E.ST,,
R928C.AS,GMLTO/CITI P-WT,AMS
Y049B.PA,,PAR
043410.TW,,TAI
Z271B.NX,,
NR3J03.MI,,
7164WB@OM.KL,,
24172.HK,UBHSCEI@EP1606C,HKG
088228.TW,,
4312T.PA,,PAR
X66654.TI,,TLO
UI592M.MI,"UCEUS500,001SLC2800A170616",MIL
SPFKOA-A,,ASX
19J7Z.AS,,
08445P.TW,,TAI
HI23G.AS,,AMS
HE09B.AS,,AMS
G864Z.PA,,PAR
22038-OL.HK,JPWHARF@EC1512A,HKG
2222H.AS,YAHOO/GOSA WT OPEN,AMS
KSOMX.TA,,
29334438.VI,,
3286H.AS,FGBLM6/GOSA CT,AMS
UI073N.MI,"UCGLE0,1SLC40A141216",MIL
9333S.PA,RENAU/SG WT 17,PAR
Q875C.AS,,AMS
HMPR01C1510A.BK,,
23198-OL.HK,UBCSA50@EC1606C,HKG
QBEIO2-A.A,,
X552B.PA,,
31238806.VI,,
721359.TWO,,TWO
ASS6B-190NDS.ST,,
9437T.PA,CAC/UCB P-WT OPEN,PAR
2798C.PA,MPROM/CITI WT OPEN,PAR
V031Z.LS,,
J705Z.PA,,PAR
Y530B.PA,,PAR
N163C.AS,,AMS
NDA7I-110SWE.ST,NDA/SWED WTS 17,STO
J307B.PA,CAGRI/BNP WT 16,PAR
2762T.PA,,PAR
I112S.PA,RENAU/SG P-WT 16,PAR
19918-OL.HK,JP-HSI @EC1512B,HKG
SCB13C1509A.BK,,
U905Z.BR,,BRU
W528B.PA,,PAR
31153277.VI,ZAG/RCB 17 ZT,VIE
E969S.PA,YAHOO/SG WT 16,PAR
K686Z.PA,,
ETN018.DE,TECTAXF/COBA ZT,GER
K394Z.PA,,PAR
H259S.PA,CAC40/SG P-WT 16,PAR
HF93B.AS,,AMS
3377S.PA,BRN6Z/SG WT 16,PAR
2017C.PA,VEOLI/CITI P-WT,PAR
RHOVAC-TO-1.ST,,
N917S.PA,,
UI564M.MI,UCEURJPY10SLP110A140916,MIL
ZGCKOC-A,CMX GOLD MINI L,ASX
DS89B.AS,,
X126N.AS,AEX/RBS WT OPEN,AMS
043523.TW,,TAI
L521Z.PA,,
040098.TW,,
Z445B.PA,AIRFR/BNP WT 16,PAR
Z559B.PA,GOLD/BNP WT 17,PAR
5720Z.LS,REN RE/COBA P-WT 16,LIS
W873B.PA,,
V404B.PA,,PAR
OV4AXS.TI,ENI/UCB 16,TLO
SAIPD.IS,,
TMB08C1506A.BK,,
EB03B.AS,PA/BNP WT OPEN,AMS
9740N.AS,APPLE/RBS WT OPEN,AMS
CE15G.AS,,
Q056Z.PA,,
51A106.KS,,
0581T.PA,,PAR
ERI7B--90SHB.ST,ERICB/SHB WTS 17,STO
9129H.AS,,AMS
X10LZ.AS,10LAEXF/COBA CT,AMS
J538Z.PA,,PAR
X23701.TI,,TLO
31517405.VI,F3SFACC/RCB ZT,VIE
037467.TW,,
Z653Z.LS,,LIS
G430Z.PA,,PAR
039402.TW,,
JM-6B-250SHB.ST,,
21786.HK,CS-CTEL@EC1511A,HKG
Y923B.PA,,PAR
X13510.TI,,TLO
X766B.PA,,PAR
5157Z.LS,ZON MULTIM /COBA WT,LIS
C701S.PA,,PAR
31086414.VI,UBSG/RCB ZT,VIE
1D12Z.PA,,PAR
65980-OL.HK,UB#HSI  RP1512N,HKG
D482C.LS,,LIS
Y897N.AS,AXA/RBS WT OPEN,AMS
C855Z.BR,,
E343Z.PA,,
J304Z.PA,,
Q947C.AS,,AMS
UI067N.MI,,MIL
Z482B.PA,,PAR
030510.TW,,
2687T.PA,,PAR
K805Z.PA,,
719450.TWO,,TWO
77XBZ.BR,AI/COBA CT,BRU
92WBZ.BR,,
LBB0MB.BE,2.5 LBK BER 20,BER
035934.TW,,
11CC.L,BSKT/RBS 17 REG-S,LSE
EJ51G.AS,,
AK33B.AS,,
6460T.PA,KER/UCB WT 16,PAR
9575T.PA,,
TOTE6C--22NDS.HE,,
HH09B.AS,VOLKSWAGEN P/BNP WT,AMS
OZIYF.IS,,
X323B.NX,,
G847Z.BR,,BRU
2370C.PA,,PAR
21132.HK,MBANTAS@EC1607A,HKG
8894S.PA,,PAR
66482-OL.HK,HS#HSI  RP1605N,HKG
R180C.AS,,AMS
HSH4PU.HM,2.5 HSH 19,HAM
Z912B.NX,,
ISIRH.IS,,
6320C.PA,YAHOO/CITI WT OPEN,PAR
Q744Z.PA,,
HSH4T2.F,HSH 19 FRN,FRA
Q063Z.PA,,PAR
P985C.LS,,
ERI6N-75NDS.ST,,
YKIRF.IS,,
QBEIOZ-A,QBE INSUR. CTWDE17RW,ASX
H054S.PA,,PAR
W378B.PA,,PAR
034519.TW,,
P808B.PA,ZODC/BNP WT 18,PAR
X783B.PA,,
K865Z.PA,,
99WYZ.AS,K S  16.13TL OPENZ,AMS
Q95738.MI,MPSEUR03MEXCAP5P300916,MIL
LB06EK.F,LBBW 22,FRA
V022Z.LS,,
M710B.PA,KBC/BNP WT 16,PAR
GZ22B.AS,FUGRO/BNP WT OPEN,AMS
4622T.PA,,PAR
K392Z.BR,VALOU/COBA WT 16,BRU
26469981.VI,DBK/RCB 16 ZT,VIE
P926C.LS,,
FXLKOF-A,FLEXIGROUP MINI L,ASX
J640Z.PA,,
6696S.PA,ML/SG P-WTS,PAR
Q744Z.NX,,
31241434.VI,RHI/RCB P-OPT 17,VIE
R174C.AS,,AMS
041403.TW,,
U762K.PA,,
9127H.AS,,AMS
042212.TW,,TAI
TPIP01C1511A.BK,,
X965B.PA,,PAR
032125.TW,,
Y856B.PA,ARCMI/BNP WT OPEN,PAR
031262.TW,,
06936P.TW,,
26488009.VI,AEFES/RCB 16 ZT,VIE
06297P.TW,,
1395Z.PA,PX1/COBA CT 17,PAR
28643581.VI,DTE/RCB OPT 17,VIE
H015S.PA,,PAR
FM29G.AS,,
UI108N.MI,"UCTESMOT0,01SLP100A141216",MIL
035579.TW,,TAI
AAV01C1608A.BK,,SET
63107.HK,SG_HSI  RC1610A,HKG
25820103.VI,,
J008Z.PA,,
3415S.PA,,PAR
1710S.PA,PX1/SG P-WTS,PAR
J836Z.PA,,PAR
X11860.TI,,TLO
Q589C.AS,,AMS
PRIME-TO-1.ST,PRIMELIV WTS 16 TO1,STO
G332Z.PA,,PAR
GB22B.AS,ALTICE A/BNP WT,AMS
QBELOJ-A.A,,
N499C.AS,RDSA/CITI WT OPEN,AMS
RIOQOU-A.A,,
041281.TW,,
031207.TW,,
31525874.VI,,
N627C.AS,,AMS
1G24Z.PA,,
F849Z.PA,ML/COBA CT 16,PAR
10378.HK,JP-N225@EC1701A,HKG
6432C.PA,CAGRI/CITI WT 16,PAR
X514B.PA,CFOUR/BNP WT 16,PAR
I02564.TI,,TLO
A812S.PA,EUJPY/SG P-WT 16,PAR
62636-OL.HK,CS#HSI  RC1604G,HKG
6714S.PA,LR/SG WTS,PAR
31153109.VI,SBO/RCB 17 ZT,VIE
GI31B.AS,,AMS
X638B.PA,KER/BNP WT 16,PAR
J295Z.PA,,PAR
V433B.PA,,PAR
58AH12.KS,,KSC
64672-OL.HK,JP#HSI  RP1601U,HKG
3914211.VI,BTX/RCB ZT,VIE
23766.HK,JPCINDA@EC1608A,HKG
Q441S.PA,,PAR
6170S.PA,TOTAL/SG WT OPEN,PAR
Q698C.NX,,
X36658.TI,SPX/BNPP ARBITR 19,TLO
2375T.PA,SAFRN/UCB WT OPEN,PAR
G071Z.PA,,
UI012N.MI,,
0354C.PA,,PAR
J182Z.PA,,PAR
04874P.TW,,
08323P.TW,,
NYK624.MI,,
18BVZ.BR,,BRU
U883Z.PA,COFACE/COBA WT OPEN,PAR
J845B.PA,GDF/BNP WT OPEN,PAR
K508C.AS,UNILEVER/CITI P-WT,AMS
4604T.PA,VALOU/UCB P-WT 16,PAR
R895C.AS,,
Z534Z.LS,,
6327H.AS,RWE/GOSA CT,AMS
Q14389.MI,,
J045Z.PA,,
92T3Z.BR,SMI/COBA CT,BRU
8828T.PA,,
6828C.PA,,PAR
HD55B.AS,,AMS
06638P.TW,,
J278Z.PA,,PAR
GZ14B.AS,AEX  374.1BL OPENB,AMS
ITD01C1508A.BK,,
22629899.VI,FNTN/ERSTEGR OPT,VIE
86BSZ.BR,,
Q520S.PA,,PAR
96CJZ.AS,,AMS
24025488.VI,VTBR/RCB ZT,VIE
QBEIWA-A,,
V042Z.LS,,
A0KRKJ.MU,BCOMPE/ETFS ETC,MUN
0027N.PA,0 INDX/NATIXIS 23,PAR
G088Z.PA,RDSA/COBA CT,PAR
DO83B.AS,,
N515C.AS,INBEV/CITI P-WT,AMS
F846Z.PA,MC/COBA CT 16,PAR
A830S.PA,,
6560C.PA,VALOU/CITI P-WT 16,PAR
042092.TW,,TAI
039742.TW,,
R968K.PA,,
3787Z.BR,,BRU
Q378S.PA,,PAR
F11137.TI,EXDMQMLR/EXANE OE,TLO
BEAR-NICKEL-X1-S.,,
16RJ.L,BARC/BARCLAYS 19,LSE
Z751B.PA,DAX/BNP WT 16,PAR
P364B.PA,,
X775B.NX,,
4639T.PA,VIVEN/UCB WT 16,PAR
043776.TW,,TAI
U911Z.PA,,PAR
06013P.TW,,
HI20G.AS,DL/ING WT OPEN,AMS
1698Z.PA,TSLA/COBA P-WTS 16,PAR
UI703M.MI,,MIL
22700123.VI,QSC/ERSTEGR P-OPT,VIE
BOL6D-185SHB.ST,,
X887B.PA,SAFRN/BNP WT OPEN,PAR
H343Z.PA,,
69XFZ.AS,,AMS
47BH.L,JSTRANSPT/HSBC WT24,LSE
GB74G.AS,OILCR59.11SPSOPENG,AMS
5736C.PA,AMAZO/CITI WT OPEN,PAR
06799P.TW,,
J239Z.PA,,
6681S.PA,CS/SG P-WTS,PAR
X510B.PA,,PAR
UI679M.MI,"UCUSAMZN0,01SLP400A141216",MIL
041124.TW,,
J687Z.PA,SOPRA STERI/COBA WT,PAR
BEAR-DAX-2ND1.CO,DAX/NORD,CPH
I01648.TI,BASKET/BANCA IMI 19,TLO
041700.TW,,TAI
041373.TW,,
J134Z.PA,,
Q512C.AS,,AMS
68555-OL.HK,,HKG
Y340B.PA,,PAR
27680205.VI,ANDR/ERSTEGR 16 ZT,VIE
033029.TW,,
8881S.PA,EADS/SG P-WT OPEN,PAR
ERI6C--75SHB.ST,,
4400T.PA,TECHP/UCB P-WT 16,PAR
62665.HK,HS_AIA  RC1612B,HKG
X715B.PA,,
1612S.PA,VALOU/SG P-WT OPEN,PAR
065128.KL,,KLS
72MLZ.AS,FUR/COBA CT,AMS
51A062.KS,,
043423.TW,,TAI
721425.TWO,,TWO
H206S.PA,CAC40/SG P-WT 16,PAR
QBEIYF-A.A,,
17114-OL.HK,UBCSRCL@EC1811A,HKG
039642.TW,,
043900.TW,,TAI
032374.TW,,
041159.TW,,
2316Z.PA,,PAR
78KMZ.BR,,
G954S.PA,,PAR
A040Z.PA,,PAR
G837Z.PA,,PAR
SGI_GTM_1823.ST,,
037478.TW,,
041392.TW,,TAI
037153.TW,,
7799C.PA,,PAR
79BVZ.AS,,AMS
17CDZ.BR,SPX/COBA CT,BRU
NTL538.MI,"BPASRGSLML2,5281AB2,73E060317",MIL
041279.TW,,
28630954.VI,RHI/RCB OPT 17,VIE
40HP.L,NATIONAL/SOLAR 35,LSE
X23498.TI,NDEEWNR/SG 16,TLO
043826.TW,,TAI
11887092.VI,C/RCB ZT,VIE
53AYZ.BR,YNDX/COBA CT,BRU
6939C.PA,ALSTO/CITI P-WT,PAR
G892S.PA,,
PRYKOU-A,PRIMARY MINI S,ASX
OZD6P.IS,XU030/DB P-WT16,IST
J434Z.PA,,PAR
UI493K.MI,,
GV36G.AS,BRN6Q/ING WT OPEN,AMS
Z812B.PA,AMAZO/BNP P-WT 16,PAR
H234S.PA,CAC40/SG WT 16,PAR
NOK6O-48NDS.ST,,
TRUE01C1603A.BK,,
3540T.PA,,PAR
3189H.AS,CS/GOSA CT,AMS
62666-OL.HK,BP#HSI  RP1510B,HKG
93KVZ.AS,,AMS
HF53B.AS,ALPHABET INC/BNP WT,AMS
U363C.AS,,AMS
NY4S26.MI,,
7064T.PA,,PAR
FZ58B.AS,BOKA/BNP P-WT OPEN,AMS
Q125C.AS,IBEX/CITI WT OPEN,AMS
GOLL-W.JK,GOLDEN PLANTATION WTS 21/12/17 ,JKT
BHPJOT-A,,
G092Z.PA,TFI/COBA CT,PAR
V763B.PA,AIRLQ/BNP WT OPEN,PAR
63447.HK,CS_HSI  RC1612E,HKG
8843S.PA,PEPSICO /SG P-WT 16,PAR
X446N.NX,,
EK91G.AS,,
J188Z.PA,,PAR
Z528Z.LS,,
042375.TW,,TAI
UI078N.MI,,MIL
MTG6E-240SWE.ST,,
28728907.VI,ROTXEUR/RCB OPT 16,VIE
K908B.PA,,PAR
RBKAB.PA,BNPIOSEE/RABO 17,PAR
W426B.PA,,
G237Z.PA,BRENT55.19TS OPENZ,PAR
035366.TW,,
2213C.PA,,PAR
R695C.AS,,AMS
2264Z.BR,,
A362B.PA,,
BEAR-ZINK-X4-S.ST,,
RECW16F1-6DNM.OL,,
29400.HK,HS-CPIC@EC1510A,HKG
K687B.PA,,PAR
UI927M.MI,,
18292.HK,GSFTA50@EP1612C,HKG
K897B.PA,,
J415C.AS,,AMS
NOK6E---7DAN.HE,,
18WUZ.BR,AF/COBA CT,BRU
H191S.PA,CAC40/SG P-WT 16,PAR
HMB6P-280NDS.ST,,
57B257.KS,,
EQ89B.AS,,
P56378.MI,,MIL
Q778C.AS,,
32XLZ.AS,,
D203Z.PA,,PAR
3535T.PA,,PAR
OXS6B1550SHB.ST,,
S15590.MI,"SGORO0,01SLC1500E170616",MIL
94FK.L,BARCLAYS/BARCLAYS21,LSE
81SX.L,SX5E/RBS 18,LSE
Z748B.PA,,PAR
X501B.NX,,
NBF_6AS_3919.ST,,
J491Z.PA,,
23898-OL.HK,JPCINDA@EC1602A,HKG
DF94B.AS,,
X044B.PA,,
75TA.L,BHIL/HSBC WT21,LSE
ACNE6DING.ST,,
QH28C1608A.BK,,SET
10373.HK,BP-OIL @EP1611B,HKG
HD49B.AS,,AMS
5568Z.LS,,LIS
21971-OL.HK,GSPINAN@EC1608A,HKG
28015877.VI,EBS/RCB ZT,VIE
FY50B.AS,,AMS
15622-OL.HK,HSTENCT@EC1512B,HKG
JAS08C1607A.BK,,SET
107987.L,,
GV83G.AS,RDSA/ING WT OPEN,AMS
1584C.PA,DAX/CITI WT 16,PAR
BDMS11P1607A.BK,,SET
MINISHMAVA023.ST,HMB/MS WTS,STO
J807Z.PA,CL/COBA CT,PAR
J018B.PA,ALTRA/BNP WT OPEN,PAR
030609.TW,,
F06410.TI,EXDMMARI/EXANE OP,TLO
X597B.PA,ZODC/BNP WT OPEN,PAR
044604.TW,,TAI
OV4ACF.TI,,
2661T.PA,VINCI/UCB P-WT OPEN,PAR
6991T.PA,,PAR
4255T.PA,,PAR
EBYTZ.LS,,LIS
X88199.TI,BSKT/BNPP ARBITR 17,TLO
CKP13C1609A.BK,,SET
OV8A9L.TI,SX7E/UCB 17,TLO
042275.TW,,TAI
22751.HK,GSCITIC@EC1602A,HKG
26982132.VI,,
SPR-ATCSAN-6I-H.S,,
54A576.KS,,
H765Z.PA,,
041460.TW,,
07665P.TW,,
12241821.VI,NTX/ERSTE GR ZT,VIE
S566S.PA,,PAR
3715T.PA,AXA/UCB P-WT 16,PAR
S16422.MI,SGEURJPY10SLP110E161216,MIL
1042Z.BR,,BRU
044479.TW,,TAI
4637T.PA,VIVEN/UCB WT 16,PAR
V099Z.LS,DAX/COBA WTS 16,LIS
G815Z.PA,,
BOQSMY-A,BANK QLD MQBJN17IW,ASX
S16118.MI,"SGTEN0,1SLC22A151217",MIL
5981H.AS,UG/GOSA CT,AMS
03363P.TW,,TAI
UI642K.MI,"UCHDAXCCPBON11265,39CB9575,58E1",MIL
8339S.PA,EDF/SG P-WT OPEN,PAR
71890P.TWO,,
J553Z.PA,,PAR
038237.TW,,
31175643.BR,JINKOSOLAR /COBA WT,BRU
NWB45-6.AS,NWB 45 VRN 910 SR,AMS
3375S.PA,BRN6Z/SG WT 16,PAR
8910S.PA,GDF/SG P-WT OPEN,PAR
J671Z.PA,MERCIALYS/COBA WT,PAR
Q632C.AS,,
03357P.TW,,TAI
6400T.PA,,PAR
033892.TW,,
9D41Z.PA,GOLD/COBA CT,PAR
K673Z.PA,,PAR
8246T.PA,,PAR
H080S.PA,,PAR
HAIEL.IS,,
I02471.MI,,MIL
UI150N.MI,,MIL
28630971.VI,RHI/RCB OPT 17,VIE
043513.TW,,TAI
15WUZ.BR,,BRU
63AYZ.BR,,
H105S.PA,,PAR
Z795B.PA,,PAR
7772H.AS,,AMS
Z235B.PA,BOUYG/BNP WT OPEN,PAR
23769-OL.HK,JPSANDS@EC1601B,HKG
X100G.AS,,AMS
ERDFH.IS,,
UI402M.MI,,
31349323.VI,F3SMUV2/RCB ZT,VIE
N751B.PA,,
F833Z.PA,EDF/COBA CT 16,PAR
F590Z.PA,,PAR
31153262.VI,TKA/RCB 17 ZT,VIE
G798Z.BR,,BRU
Q138C.AS,APPLE/CITI P-WT,AMS
EJ67B.AS,,
4930S.PA,,PAR
MSBV_GTM_1522.ST,,
37BBZ.AS,SHELL16.05TL OPENZ,AMS
032870.TW,,
OZDNB.IS,XU030/DB WT16,IST
F662S.PA,,PAR
2303Z.PA,,PAR
R984C.AS,,AMS
X86428.TI,,TLO
2330S.PA,RACE/SG P-WT OPEN,PAR
AOT08P1512A.BK,,
UI681M.MI,,
Z470B.PA,,PAR
1727S.PA,,PAR
2178Z.PA,,
030015.TW,,
I01129.TI,BI 18 CT,TLO
1U11Z.PA,,
UI009N.MI,"UCNOKIA0,1021SLP3,9186A141216",MIL
0701C.PA,,PAR
J271B.PA,,
31185799.VI,8.98502 VIG/RCB 17,VIE
Q239C.AS,,
Y630B.PA,,
H907B.PA,ZODC/BNP P-WT OPEN,PAR
XJOMOW-A,,ASX
7065C.PA,,PAR
23451088.VI,GBL/ERSTEGR OPT,VIE
1784C.PA,FIDBK/CITI P-WT 16,PAR
8685C.PA,VEOLI/CITI P-WT,PAR
58AH15.KS,,KSC
043702.TW,,TAI
11NS.L,UKX/BARCLAYS 18 VRN,LSE
0786C.PA,CAC40/CITI WT 16,PAR
X78356.TI,ISP/SECURASSET 18,TLO
Z080B.PA,PEUGO/BNP WT 17,PAR
J587B.PA,VOLKSWA/BNP P-WT 16,PAR
Q722Z.NX,,
TYTY5I--46NDS.HE,,
717883.TWO,,
P943C.LS,,
OV4A4Y.TI,BASKET/UCB 18 CT,TLO
UI573M.MI,,MIL
I02547.MI,"BI FTMIB0,0001SLC24000E160916",MIL
BPSW.SI,,SES
31815487.VI,RWE/ERSTEGR OPT,VIE
1388Z.PA,PX1/COBA CT 16,PAR
72BBZ.BR,,
74MLZ.AS,,AMS
QBEKOQ-A,,
28633024.VI,PYT/RCB 17 ZT,VIE
87XQ.L,BSKT/BARCLAYS 19,LSE
3808T.PA,CASIN/UCB P-WT 16,PAR
72019P.TWO,,TWO
N867B.PA,SOGEN/BNP WT 16,PAR
043359.TW,,TAI
X10324.TI,ENI/BNPP ARBITR 18,TLO
H086S.PA,,PAR
V125B.PA,,PAR
62462.HK,HS_TENCTRC1611A,HKG
G401Z.PA,,
XJOMOD-A,MINI L,ASX
U308S.PA,,
06345P.TW,,
20340-OL.HK,JPTENCT@EP1607A,HKG
3842T.PA,DAIML/UCB P-WT 16,PAR
UI837M.MI,,MIL
