Ticker,Name,Exchange
KR5107AP5160.KS,TongYang Global IPO New Stk Fdr Eq 1 S,KSC
KR5210152322.KS,SHBNPP Volatility Bal Fdr Eq Bal 1 A,KSC
CHCCX,AB Discovery Growth C,NAS
KR5206AQ7298.KS,Kiwoom Junior RSP Feeder Equity 1 Ae,KSC
K55207B94217.KS,KyoboAXA We'll Rich 100 ELS-Deriv KE9,KSC
KR5373AG1605.KS,Hyundai Dynamics WA Fdr Eq Bal-Deriv 1,KSC
MTRCX,MFS Total Return C,NAS
CSPCX,American Funds SMALLCAP World 529C,NAS
F0000021XJ.TO,Alto Monthly Inc & Global Growth Pt TNL,TOR
DESJARDINSPO.TO,Desjardins Melodia Cons Inc Port T4,TOR
RGOYX,RS Focused Growth Opportunity Y,NAS
FHKB.DU,SWC (LU) MT EUR A,DUS
28377202.IR,PSA 2009/15/E/CS/RE,ISE
VTAPX,Vanguard Shrt-Term Infl-Prot Sec Idx Adm,NAS
AXESBMVFF2.MX,AXESBMVFF2,MEX
FGV5.BE,JUP GL IND SEL LAC,BER
S2488.MC,RANDE SIGLO XXI,MCE
K55207B91593.KS,KyoboAXA We'llRich100 KOSPI200 PF Bd W25,KSC
KR5223902010.KS,KB KSTAR KOSDAQ Elite30 ETF,KSC
K55306B96931.KS,KTB Safe Professional PF Bond 9,KSC
27773720.IR,AURORA OFF AA/01/15,ISE
SJPAZ.IR,iShares Core MSCI Japan IMI,ISE
2192048.MC,WELZIA CRECIMIEN 15,MCE
K55306B30005.KS,KTB Index Linked PF ELS-Derivatives 838,KSC
IXE1APE3.MX,IXE1 APE3,MEX
FFSMX,Fidelity Total Market Index F,NAS
K55226B02509.KS,HDC Classic Knock Out Call PF Bond 11,KSC
VINIX,Vanguard Institutional Index I,NAS
21187017.IR,PIMCO ABS A/A89/USD,ISE
VDAAX,Virtus DFA 2025 Trgt Date Retire Inc A,NAS
KR5306AS9515.KS,KTB 2Stock PF ELS-Derivatives 477,KSC
XMCNX,Madison Covered Call & Equity S,NAS
3488638.SW,PE CH SEQ130/30 ZDY,EBS
26473404.IR,SANL GL A/11/12/USD,ISE
GB00BGDF8D20.L,Sarasin Global Dividend P GBP Inc,LSE
JFCIX,JHancock Fundamental All Cap Core I,NAS
RSPTX,State Farm S&P 500 Index R2,NAS
JDSNX,Perkins Small Cap Value N,NAS
126618.BO,JP Morgan Europe Dyn Eq Offshore Reg Gr,BSE
K55216B57066.KS,Dongbu New Growth Focus PF Equity 10,KSC
XE65.HM,N1 GS EQ EH BPC,HAM
MASFX,Litman Gregory Masters Alt Strats Instl,NAS
STHBX,Wells Fargo Advantage S/T Hi-Yld Bd Inv,NAS
PPVCX,American Funds Preservation Port C,NAS
OMOAX,Vivaldi Orinda Macro Opportunities A,NAS
GCTCX,Goldman Sachs US Tax-Managed Eq C,NAS
F00000QSL9.TO,Counsel All Equity Portfolio Class A,TOR
ACGHX,American Century Legacy Lg Cap Instl,NAS
PUTYX,Putnam Global Utilities Y,NAS
K1AJ.HM,KEP HIGHGRDECRP R T,HAM
MMUBX,MFS Utilities B,NAS
WRESX,Weitz Research,NAS
MDHAX,MainStay Short Duration High Yield A,NAS
FIEUX,Fidelity Europe,NAS
OSCNX,Oppenheimer Main Street Small Cap R,NAS
TW000T1137Y6.TW,JPMorgan (Taiwan) Glbl Fd of Bd Fds Acc,TAI
CIMARRETREND.TO,Dynamic Power Small Cap Series I,TOR
BRTOX,BMO Target Retirement 2045 I,NAS
GB00B0117B11.L,Man GLG UK Income Retail Inc B,LSE
F00000254A.TO,SunWise Elite CI Glbl High Div Adv 75/75,TOR
JUCIX,Janus Global Unconstrained Bond I,NAS
IE00BRTM4L49.IR,Comgest Growth Asia Pac ex Jpn I EUR Acc,ISE
FMIJX,FMI International,NAS
WGSCX,Wells Fargo Government Securities C,NAS
FBRNX,Fidelity Advisor Stock Sel All Cp I,NAS
IE00BYWVKQ44.IR,Legg Mason MC Glbl Res X GBP Inc,ISE
JNPLX,Perkins Large Cap Value D,NAS
FCIFX,Fidelity Advisor Freedom 2010 I,NAS
F00000OLYH.TO,Investors Canadian Equity Income J DSC,TOR
KR5232752877.KS,NH-Amundi Latin America Forte Equity Ce,KSC
GB00B76V8G74.L,Schroder QEP Glbl Active Val Z Acc,LSE
27894797.SW,U ACC BSEL CHA APCC,EBS
TWACX,American Century Short-Term Govt C,NAS
X00R.DE,Commerzbank ETN 1x TECDAXF Daily Long,BER
F00000MTU5.IR,SEB LI Schroder UTL Glb Climt Change GBP,ISE
NEFFX,American Funds New Economy F2,NAS
18095242.SW,PICTCHSWEQTR Z CHF,EBS
XQ1F.SG,FR TI ASIA BD AC,STU
AIVSX,American Funds Invmt Co of Amer A,NAS
VLMXP38B1NC.MX,VALMEX 2038-B1NC,MEX
31697176.IR,KA ABS RET SEK-C-AC,ISE
PAXRX,Pax Balanced Retirement,NAS
VKVNIX,Investment Grade Income Trust 7,NAS
X9IB.SG,PION USD SH CC,STU
FRFTX,Franklin Federal Tax-Free Income C,NAS
F7H1.SG,FS STE WRL GBP-A-AC,STU
BLACKROCKWGL.AX,BlackRock W Global Small Cap,ASX
EABLX,Eaton Vance Floating Rate Adv,NAS
X0D4.DE,Commerzbank ETC -4x Brent Oil Daily Shrt,BER
X0DU.DE,Commerzbank ETN 3x NKYF Daily Long,BER
KR5223AX7710.KS,KB Star Strong Government Bond Fdr Bd A,KSC
ISHARESUSHIG.TO,iShares US High Yield Bond CAD-Hedged,TOR
PFIUX,PIMCO Unconstrained Bond Inst,NAS
IE00B8SG3C87.IR,GAM Star Cautious Z GBP Acc,ISE
MNNAX,Victory Munder Multi-Cap A,NAS
IE00BJ7BP470.IR,Lord Abbett Short Duration Inc Z ? Acc,ISE
EPLAX,EP Latin America A,NAS
IE00B6WDYZ18.IR,Prusik Asian Equity Income Z SGD Hdg,ISE
U2I1.DU,VERM.MGMT-FDS UNIVERSAL A,DUS
SG9999004378.SI,Nikko AM Shenton Twin City,SES
20159140.SW,MLIS M WT MKT N GZC,EBS
PSOAX,JPMorgan Small Cap Value A,NAS
FLPKX,Fidelity Low-Priced Stock K,NAS
WIBCX,Wright Intl Blue Chip Equities Fund,NAS
K55101B37708.KS,KIM Long-term Value 20 Feeder Bond Bal C,KSC
RWIAX,American Funds Capital World Gr&Inc R1,NAS
TES5.BE,FR TI EU S-M GR NC,BER
BAIEMOAKKL.CO,EM MA OB AKK KL,CPH
DVIPX,Davenport Value & Income,NAS
CRREX,Resource Real Estate Diversifie,NAS
CSHCX,MainStay Cushing MLP Premier C,NAS
BSTIX,BlackRock Strategic Risk Allocation Inst,NAS
PTGIX,PNC Government Mortgage I,NAS
IE00BFPMB022.IR,Vanguard US Inv Gr Crdt Idx Instl PlsUSD,ISE
F000002J0N.TO,Franklin Bissett Cdn All Cap Bal CC T,TOR
S3337.MC,TIT ZURBANO FV,MCE
118889.BO,Taurus S/T Income Dir Gr,BSE
IE00BTC0JS19.IR,E.I. Sturdza Strgc Glb Qual USD,ISE
F00000JYIX.TO,Manulife GIF Sel Orig ShrtTerm Bond,TOR
F000003UIM.TO,Axiom Balanced Income Portfolio Sel T4,TOR
KR5206AL7319.KS,Kiwoom Smrt Invr Acc Fdr Eq Bal-FoF 1 CP,KSC
DLP9.HM,D LL L GLOB BC,HAM
VRCRX,Van Kampen 2020 Retirement Strategy R,NAS
SITEX,SEI Emerging Markets Debt A (SIT),NAS
NWMIX,Wells Fargo Minnesota Tx-Fr Adm,NAS
4528953.IR,WELL EM DT USD-T-AC,ISE
FKNK.HM,D INV I G EM EQ NCC,HAM
F0CAN06U8Y.TO,National Bank Monthly Equity Income,TOR
GOBIX,Legg Mason BW Global Opportunities Bd I,NAS
20497945.SW,TARE EII BD RE BC,EBS
F000002J7U.TO,Manulife SI Id Sel Gth P 100,TOR
IE00B42HPV22.IR,Old Mutual US Dividend I USD Acc,ISE
K55303B56866.KS,MIDAS 2Index PF ELS-Derivatives K298,KSC
OTCJX,MFS Mid Cap Growth R4,NAS
F00000UOM5.TO,Manulife Bal GIF Sel (M-M) Orig IncP,TOR
138364.BO,DHFL Pramerica Ultra S/T Dr Pl Qt Dv,BSE
SMLYX,SEI Multi-Asset Cap Stability Y (SIMT),NAS
IE00BWG0NQ44.IR,PGIF Global Credit Alpha I USD Acc,ISE
IRLNX,Voya Russell Large Cap Growth Idx Port I,NAS
HISVX,Harbor Small Cap Value Investor,NAS
F00000J3H5.TO,NexGen Turtle Cdn Bal Tax Mgd DTC UHNW,TOR
WEHIX,Weitz Hickory,NAS
KR5373AT4422.KS,Hyundai Smart Trust PF DLS-Derivatives 8,KSC
BFMSX,BlackRock Low Duration Bond Instl,NAS
CSVBX,Columbia Global Dividend Opportunity B,NAS
KR5232AL4975.KS,NH-Amundi Individual New MMF 1 C,KSC
MGRAX,MFS International Growth A,NAS
KR5210AG7963.KS,SHBNPP Tops Japan Fdr Eq-FoF 1 A1 Hdgd,KSC
REUYX,Russell US Defensive Equity Y,NAS
21100317.IR, PAULSO A/INITIALEX,ISE
KMCVX,Keeley Mid Cap Value A,NAS
X9IC.DU,PION US PION AC,DUS
BUFEX,Buffalo Large Cap,NAS
IT0005154668.MI,Zenit Evoluzione 2021,MIL
SWANX,Schwab Core Equity,NAS
WECBX,Wells Fargo Endeavor Select B,NAS
MMSCX,Praxis Small Cap A,NAS
23606360.IR,JAN GLB DI CHF-A-AC,ISE
24787573.SW,NB ABS RET GBP-I-AC,EBS
MHYIX,MainStay High Yield Corporate Bond I,NAS
WFMRX,Wells Fargo Dow Jones Target 2040 R,NAS
KR5301AU9250.KS,MiraeAsset Korea Growth Feeder Eq 1 C-I,KSC
IE00BYQDPM76.IR,Old Mutual AR Govt Bd A USD Hgd Acc,ISE
F00000GXOD.TO,CI Synergy Global Corporate Class Z,TOR
K55226B36861.KS,HDC Samsung Electronics Linked PF Bd 14,KSC
SCOTEMEC1E.MX,SCOTEME C1E,MEX
KR5228958504.KS,Allianz Company Val Creat LT Fdr Eq C3,KSC
KR5210147181.KS,SHBNPP PF ELS-Balanced V3,KSC
ADLIX,ASTON/DoubleLine Core Plus Fxd Inc I,NAS
MMUGX,MFS Utilities R1,NAS
11776359.IR,TT EURP LS SP A/EUR,ISE
TEP8.BE,FR TI M EU NC,BER
BNMUSEQM0-A.MX,HOR VEINTIOCHO-M0-A,MEX
KR5206960613.KS,Kiwoom Global Natural Resources Eq 1 C2,KSC
ABSZX,AB Discovery Value Z,NAS
GUMCX,Guggenheim Market Neutral Rel Est C,NAS
BXMMX,Blackstone Alternative Multi-Mgr I,NAS
15363.AX,HFA Octane Global Asia,ASX
HJUZ.HA,DWS ZUKUNFTSRESSOURCEN,HAN
JEMZX,JHancock Emerging Markets Equity C,NAS
PQIAX,Principal Equity Income A,NAS
GB00B7MQVP68.L,AXA Framlington UK Select Opps Z Inc,LSE
F00000WUMJ.TO,National Bank Quebec Growth F,TOR
1740357.SW,REICHMTH HIM US EUR,EBS
FGOIX,Federated Government Income Secs F,NAS
PDHYX,Direxion Dynamic High Yield Bond Inv,NAS
10328239.SW,AXIOM OBLIGAT.-C-4D,EBS
QUADRUSCATFO.TO,Quadrus Focused Cdn Equity Cl (CGOV) L,TOR
CPATX,Counterpoint Tactical Income A,NAS
GGASX,GMO Global Equity Allocation Series R6,NAS
FIDELITYNORT.TO,Fidelity NorthStar Sr A,TOR
4999169.IR,GLOBAL INV  US PREM,ISE
KR5237188531.KS,JPMorgan Europe Rep Fdr Eq-FoF CE Unhdgd,KSC
DLDCX,Dreyfus Natural Resources C,NAS
BTWEZURICHGL.AX,BT WE Zurich Global Thematic Share,ASX
GLNMX,MFS Global New Discovery R4,NAS
XC4Y.SG,FID PACIFIC AC,STU
K55101B60320.KS,KIM Vietnam Feeder Equity Balanced 1 Ae,KSC
QSTAX,Quantified STF Advisor,NAS
JRANX,Janus Research N,NAS
WRLDX,Scharf Global Opportunity Retail,NAS
F0CAN070O6.TO,Manulife GIF Sel Orig DCA Advantage,TOR
LEXNX,Voya GNMA Income A,NAS
HABNX,Hartford Real Total Return C,NAS
QTENX,AQR TM Emerging Multi-Style N,NAS
KR5232260830.KS,NH-Amundi Allset Next Gen Ldr Eq C1,KSC
GB00B8K2TY85.L,IFSL Select Cautious Z Inc GDP,LSE
KR5101890626.KS,KIM Hyundai Car Grp Ldng Pls Fdr Eq 1 Ce,KSC
GB00BH6XLH54.L,Orbis OEIC Global Equity Standard,LSE
K55104B97268.KS,Hi Global Alpha Professional PF Eq-FoF 1,KSC
F00000OUJ2.TO,Dynamic Alternative Yield Series H,TOR
DXQA.SG,WARBURG VALUE AC,STU
JEPSX,JPMorgan US Research Equity Plus Select,NAS
AAMZNX,Advisors Dis Tr 663 Advisors Co,NAS
XU89.HA,HSBC GI TURK EQ AD,HAN
GB00B24DPS10.L,Lazard Global Equity Income Instl Inc,LSE
IE00B6665Y20.IR,Absolute Insight Eq Mkt Netrl B4p£Inc,ISE
IE00BL25RX15.IR,Winton European Equity Z EUR Acc,ISE
LEGAX,Columbia Large Cap Growth A,NAS
FGOCX,Federated Government Income Secs C,NAS
FACDX,Fidelity Advisor Health Care A,NAS
RBKTX,American Funds 2040 Trgt Date Retire R2,NAS
UTAYX,Aquila Tax-Free Fund For Utah Y,NAS
KR5213AY6812.KS,Hanwha Japan Eq REITs Eq Bal-FoF 1 S,KSC
XRQ8.SG,R CAP RSAM SAEQ DC,STU
S2116.MC,MM 4437 INVERSION,MCE
138567.BO,DHFL Pramerica Bkg & PSU Dr Pl Qt Dv,BSE
KR5205AY6200.KS,KDB Core Index PF ELS-Derivatives 130,KSC
XETWX,Eaton Vance Tax-Managed Global ,NAS
IE00B62QBQ03.IR,GAM Star Keynes Quant Strat A,ISE
2521597.IR,BAR GL PAC USD-A-AC,ISE
XPA4.HM,PION INDIAN EQ AC,HAM
GMCFX,GMO International Equity IV,NAS
CNDBX,Columbia Bond B,NAS
QRHRX,AQR Risk Parity II HV R6,NAS
GB00B83VQG35.L,Insight Glbl Abs Return W Acc,LSE
INF174K01EO6.BO,Kotak Bond A Reg Qt Div,BSE
31659134.IR,CDAM GLB 101/USD,ISE
FIMKX,Fidelity Advisor Emerging Markets I,NAS
KR5306AO2654.KS,KTB Retirement Pension 40 Fdr Bd Bal C,KSC
FTCEX,Fidelity Advisor Total Intl Equity C,NAS
IE00B99BF452.IR,CGWM GPS Optimized Portfolio 4i D Inc,ISE
GSORX,Goldman Sachs Government Income R,NAS
DRISX,Foundry Partners Fdmtl Sm Cp Val Instl,NAS
OREACAPITALS.BC,Oreña Capital SICAV,BAR
XSIIX,Voya Senior Income Fund Class I,NAS
XC48.MU,FID FT 25 EUR AD,MUN
GIPIX,Goldman Sachs Balanced Strategy Instl,NAS
XPAW.HM,PION ABS RET CUR CC,HAM
F000002KZB.TO,Fidelity US Equity Private Pool Cl B,TOR
ZKRS.SW,SWC(CH)EQGLRESS AA,EBS
1819290.SW,ZH AST IMMO WOHN CH,EBS
WFIRX,Wells Fargo Advantage Index Inv,NAS
WCLGX,Westfield Capital Large Cap Growth Instl,NAS
S2478.MC,QUOTA INVERSIONES,MCE
PFQRX,Pacific Funds Small-Cap Value Investor,NAS
HYMAX,Lord Abbett High Yield Municipal Bond A,NAS
CHNIX,Clough China I,NAS
IPGY.DU,FID GL OPP AC,DUS
23774607.IR,PAULSON A/12/13.FH3,ISE
WBBAX,WBI Tactical BA Institutional,NAS
NGUAX,Neuberger Berman Guardian Inv,NAS
NTE-LPF.MX,NTEA&O-F,MEX
F00000PCDZ.TO,Sun Life Granite Income Portfolio A,TOR
INNLHX,Nuveen large Cap Dividend Portf,NAS
SGHIX,Sextant Global High Income,NAS
ICEUX,MainStay ICAP International I,NAS
1968800.IR,BAR GLB JP JPY-M,ISE
IE00B2899S33.IR,Old Mutual World Equity A EUR Hdg,ISE
JHUAX,JHancock US Equity A,NAS
FNIONX,First Trust 4450 Market Strengt,NAS
K55234B91894.KS,IBK Interest Rate Linked PF Bond 634,KSC
IXELQBF1.MX,IXE FDO ALTA-BF1,MEX
25282132.IR,JAN JAPAN EUR-E-ACC,ISE
F00000GXNX.TO,CI Signature Select Canadian Class Z,TOR
U1IL.SG,UNIRAK NET,STU
KR5206AH2712.KS,Kiwoom Pimco Best Glb IG Fdr Bd-FoF 1 CP,KSC
UTIFRFSTQTDI.BO,UTI FRF S/T Qt Div,BSE
UFMC.MU,UBS(LU)EF-GL MT P,MUN
KR5307AL2516.KS,Yurie Real Star Cmmdty PF DLS-Deriv 14,KSC
PATAX,T. Rowe Price Tax-Free Income Adv,NAS
IE00B3RXPB88.IR,Hermes Sourcecap European Alpha R ? Acc,ISE
ACVQX,AC Alternatives Market Neutral Val A,NAS
A200030.KQ,Samsung KODEX Synth-US Industrial ETF,KSC
QFMRB.MI,QF MEDIOLANUM RE B,MIL
VTENX,Vanguard Target Retirement 2010 Inv,NAS
IE0034202964.IR,Legg Mason WA Glbl Multi Strat B Inc (D),ISE
BNMCAP4B1-D.MX,HORIZONTE BAN-B1-D,MEX
IE00BS7K1J42.IR,Lord Abbett Multi Sector Inc Z EUR H Acc,ISE
LBNDX,Lord Abbett Bond-Debenture A,NAS
ACLOX,American Century NT Small Company Instl,NAS
KR5226950354.KS,HDC Trio PF Bond 31,KSC
CVQTX,Columbia Disciplined Value T,NAS
F000003YG3.TO,Allegro Growth Portfolio Class B,TOR
BTWEBTMACQUA.AX,BT WE BT Macquarie Diversified Fixed Int,ASX
SLRIX,State Farm LifePath Retirement Inst,NAS
FH50.MU,JPMF EM EU EQ AC,MUN
PYHIX,Principal High Yield Fund I Inst,NAS
Q3635T113AXA.AX,ETFS Physical Gold ETC,ASX
MANUVIEFPG2C.TO,Manulife Opps Bndl GIF 2,TOR
ICSRX,MainStay ICAP Select Equity A,NAS
MFRSX,MassMutual RetireSMART 2040 Service,NAS
IE00BYQ96226.IR,Odey Absolute Return Focus I USD Acc,ISE
SPIDX,Invesco S&P 500 Index Y,NAS
103168.BO,Birla Sun Life New Millennium Gr,BSE
K55101BA8511.KS,KIM Meister Master Equity,KSC
GB00B8QYP513.L,HSBC World Selection Balanced C Inc,LSE
JEERX,JPMorgan Emerging Economies R5,NAS
MMHAX,MainStay High Yield Municipal Bond A,NAS
GGW9.MU,SAUR F-S ZIELV20 C,MUN
IMBIX,Ivy Municipal Bond I,NAS
GB00BYW8MX66.L,Acumen Income X Inc,LSE
POSKX,PRIMECAP Odyssey Stock,NAS
22687875.SW,HERAC J/ACTIVE OPPS,EBS
21986894.SW,WMFL GLOB TRU DHC,EBS
GB00B40YHH59.L,Fidelity European Opportunities Y,LSE
CGRUX,Columbia Global Strategic Equity K,NAS
AACC.HK,BEA Union Investment Japan Growth A,HKG
106326.BO,Canara Robeco Trsu Adv IP Dl Div,BSE
WJF6.HM,KBC EQUI N ASIA C ,HAM
WMFDX,Wells Fargo Municipal Bond Admin,NAS
XBLCX,BlueArc Multi-Strategy Fund,NAS
KR5307AN1185.KS,Yurie RealStar AutoCall PF ELS-Deriv 374,KSC
PLVPX,Principal LargeCap Value R5,NAS
GB00B87YNP63.L,JPM Fusion Growth B Acc,LSE
XQ10.BE,FR TI ASIA GR NC,BER
DBOZX,Dreyfus Balanced Opportunity Z,NAS
GB00BRTM3L73.L,Threadneedle Defensive Z Net GBP Acc,LSE
F00000PE59.BO,JM High Liquidity Dir Bns Princ,BSE
113169.BO,IDFC SS Inc M/T Reg Qtr Div,BSE
WYABX,Waddell & Reed Bond Y,NAS
FBPEX,FBP Equity & Dividend Plus,NAS
IE00B6Q97T05.IR,Janus US Short-Term Bnd E EUR Inc Hedged,ISE
WFDSX,Wells Fargo Discovery Inst,NAS
JI9C.BE,JB MST EUROLD V AD,BER
PSWJX,Principal SAM Strategic Growth J,NAS
F00000QLSF.BC,Norpensión Tranquilidad 24 EPSV,BAR
F0CAN070RL.TO,CIBC Managed Growth Portfolio U$,TOR
GB00B92XD332.L,HSBC WSSF (4) Progressive Port Acc X,LSE
IKTRIPLE5PLU.BC,Laboral Kutxa Bolsa Garantizado XVIII FI,BAR
DI44.HA,DEUT FRN USD D,HAN
FNMAX,Fidelity Advisor NY Municipal Inc A,NAS
IE00BYQP3X09.IR,RMG FX Strategy Z EUR Acc,ISE
GB00B3VGKJ64.L,Franklin UK Smaller Companies Z Acc,LSE
GB00B8GG4B61.L,Newton Real Return Instl W Net Acc,LSE
GESSX,GE RSP U.S. Equity,NAS
YCFA.MU,CSIF 11 USA GOE BC,MUN
PCUFX,Prudential Jennison Utility C,NAS
FTTNX,Fidelity Advisor Asset Manager 30% T,NAS
VBILX,Vanguard Interm-Term Bond Index Adm,NAS
IE00BQ0QM471.IR,Vulcan Value Equity II Acc,ISE
28530424.IR,GLOBAL TA A/126/USD,ISE
EKEMX,Even Keel Explorer Managed Risk A,NAS
KR5107AG2580.KS,TongYang WA Veitnam RSP Fdr Eq Bal Hdgd,KSC
F0000028K5.TO,Quadrus Global Dividend Cl (Setanta) D5,TOR
VESIX,Vanguard European Stock Index I,NAS
F0CAN070OG.TO,Manulife GIF Sel Orig Fidelity Cdn AA,TOR
IIVLX,Transamerica Small/Mid Cap Value C,NAS
IQDAX,Infinity Q Diversified Alpha Investor,NAS
PLFDX,Pacific Funds Floating Rate Income Adv,NAS
CANCVFIDFRON.TO,CAN CL Fid True North®100/100 (PS1),TOR
IE00B7DZBB84.IR,Mercer Liquid Alter Strat I-1 £ Hedged,ISE
CCFRX,Columbia Large Cap Growth IV R,NAS
XPA4.DU,PION INDIAN EQ AC,DUS
XED1.MU,AXA AEDIFICAN A 4D,MUN
CWGIX,American Funds Capital World Gr&Inc A,NAS
XTW1.MU,DAVIS GLOBAL A,MUN
VHCIX,Vanguard Health Care Index Adm,NAS
F00000WUCV.IR,Darta X-Team Schroder Eur Divid Max,ISE
PXQSX,Virtus Quality Small-Cap I,NAS
AAMZJX,Advisors Dis Tr 608 Adv Corp Tr,NAS
PSFPX,Principal SmallCap P,NAS
3683.AX,Merlon WS Australian Share Income,ASX
F00000WOAR.TO,Mackenzie Private US Equity Pool Cl PWF5,TOR
HK0000224243.HK,BEA UI Asia Pac Flexi Allo A NZD Hdg Dis,HKG
IE00BSMSQM13.IR,Legg Mason WA US High Yield A Inc(M)+HK$,ISE
IE00B68T9925.IR,First Quadrant Global Risk Bal A GBP,ISE
PIXAX,PIMCO RAE Fundamental PLUS A,NAS
A0NAVB.DE,Warburg Portfolio Dynamik A,BER
F00000VMRQ.TO,CI G5 20i 2035 Q1 Cl A,TOR
RFCYX,Russell Strategic Bond Y,NAS
VFICX,Vanguard Interm-Term Invmt-Grade Inv,NAS
1605677.IR,JOHAM SEL VAL GBP-A,ISE
F00000P7Y5.TO,Manulife TD Bal Income GIF Sel Inc+,TOR
XRJRTX,Raymond James Interest Rate Sen,NAS
TEFQX,Firsthand Technology Opportunities,NAS
QLMYIX,Western Asset Variable Global H,NAS
QCSCRX,CREF Social Choice Account - R1,NAS
KR5373AR5884.KS,Hyundai Quant LS Fdr Eq-Deriv 1 S,KSC
HDVRX,Hartford International Equity R3,NAS
JAGNX,Janus Adaptive Global Allocation N,NAS
VTSAX,Vanguard Total Stock Mkt Idx Adm,NAS
ASN5.AS,ASN DZ SMALL&MIDC ,AMS
EKWAX,Wells Fargo Precious Metals A,NAS
F00000UMJ8.TO,Manulife Glbl Mgd Vol GIF Sel InvP E21,TOR
1380219.SW,FIDLTY PAN EURO ACC,EBS
GB00BKS8SG76.L,Franklin Diversified Income Z Inc,LSE
USAAX,USAA Growth,NAS
QCMMRX,CREF Money Market Account - R1,NAS
XU82.BE,HSBC GI BRIC M AD,BER
XNIQX,Nuveen Intermediate Duration Qu,NAS
HNLVX,Harbor Large Cap Value Retirement,NAS
VCSOX,VALIC Company I Global Social Awareness,NAS
HHCZX,Highland Long/Short Healthcare Z,NAS
FT92.MU,FR TI INDIA NC,MUN
MAJGOX.CO,MJ IN GLB OBL EX 15,CPH
GB0031811390.L,Halifax Japanese C,LSE
UI24.DU,CONCEPT AURELIA GLOBAL,DUS
F000002L0D.TO,SunWise Elite Quotential Max Gr 75/100,TOR
HK0000264934.HK,Value Partners Classic C HKD H,HKG
GB00B3RDH349.L,Fidelity Global Focus W Acc,LSE
TARKX,Tarkio,NAS
K55306B79879.KS,KTB Mezzanine IPO High Yld PF Bd Bal 13,KSC
LWAIX,Western Asset Adjustable Rate Income C,NAS
NAFG-LPFF1.MX,NAFINSA-FF1,MEX
GFRAX,Goldman Sachs High Yield Fl Rate A,NAS
IE00BHBX0Z19.IR,PIMCO Select Euro Aggr Hi Qual Inst ?Inc,ISE
IXE1BFM2.MX,IXE ESTRATEGIA-BFM2,MEX
XNMYX,Nuveen Maryland Premium Income ,NAS
FK8Y.HM,NASPA-EUROPA DK T,HAM
10261626.BE,JPMF GL HEALTH AC,BER
XPAG.BE,PION JAPAN EQ AC,BER
134869.BO,LIC MF ULIS 15Y RP RC Reg Mn Div,BSE
TTFPX,TIAA-CREF Lifecycle 2045 Premier,NAS
FMPOX,Fidelity Advisor Mid Cap Value I,NAS
IE00B04FFJ44.IR,Vanguard Euro IG Bd Idx Ins EUR,ISE
F00000WUBG.IR,Darta X-Team Gs Strat Income Bond,ISE
GB00B3F69Z15.L,HSBC World Selection Dynamic Retl Inc,LSE
FSCTX,Fidelity Advisor Small Cap T,NAS
127155.BO,JPMorgan India Govt Sec Reg Div,BSE
133396.BO,JM Arbitrage Advantage Qtr Bns,BSE
TADGX,T. Rowe Price Dividend Growth Advisor,NAS
KR5212267797.KS,Macquarie Power IPO PF Equity Balanced 4,KSC
ALZFX,Alger Capital Appreciation Focus Z,NAS
FSNGX,Fidelity Select Natural Gas,NAS
KR5101194003.KS,KIM Navigator Feeder Equity 2 C,KSC
GB00BRJL8200.L,Aberdeen Northern Amr EqEnhIdx Net X Acc,LSE
KR5306AS6446.KS,KTB Mezzanine PF Bond Balanced M8,KSC
F00000OM3O.TO,Investors Core Canadian Equity Cl J NL,TOR
14493755.IR,BRIDGE B/4444/06,ISE
QCSTIX,CREF Stock Account - R3,NAS
F00000MTUA.IR,SEB LI Schroder Intl Sel US Dollar BdEUR,ISE
24851644.IR,GAM TA OPP USD-INS-,ISE
3024888.IR,CC JAPAN ALPHA-A-EU,ISE
LABPX,Lord Abbett Multi-Asset Balanced Opp P,NAS
IE00B3L6P576.IR,Baring Global Leaders I USD Acc,ISE
GB00B6WFC868.L,Fidelity China Consumer Y Acc,LSE
F000001UTE.TO,IA xtra GS Fidelity True North,TOR
138371.BO,DHFL Pramerica Equity Inc Ann Dv Opt,BSE
MCXAX,Catalyst Macro Strategy A,NAS
OOSIX,Oppenheimer Senior Floating Rate I,NAS
KR5214AS8385.KS,Eugene Separate Tax Hi Yld PF Bd Bal 1,KSC
28083717.IR,SAN GB BST USD-G-AC,ISE
IE00BGY64Z88.IR,MGI Mercer Passive Global Eq Z-1? Hdg,ISE
F00000UE9Q.TO,Quadrus Intl Equity Class (Putnam) L,TOR
KR5206554895.KS,Kiwoom My Bull Market Derivatives 1 e,KSC
WCASX,Waddell & Reed Asset Strategy C,NAS
30396001.SW,BEKB STR ZINS IT,EBS
WLGBX,Ivy Large Cap Growth B,NAS
20858596.IR,OS NBAD MENA USD,ISE
IE00B8WSMY55.IR,Muzinich Europeyield S USD Hdg Acc,ISE
111918.BO,DHFL Pramerica Bal Adv Wlth Pl Dv Opt,BSE
MNWUX,MFS Managed Wealth R4,NAS
RICGX,American Funds Invmt Co of Amer R6,NAS
26777583.IR,NB SHRT DU USD-P-AC,ISE
OPAYX,Oppenheimer Rochester PA Municipal Y,NAS
K55216B05925.KS,Dongbu SHE Index Linked PF ELS-Deriv H78,KSC
NSVAX,Columbia Small Cap Value Fund II Z,NAS
